id,document_number,title,url,legal_type,legal_sectors,issuing_authority,issuance_date,signers
362122,1685/QĐ-UBND,Quyết định 1685/QĐ-UBND năm 2017 công bố mới và bãi bỏ thủ tục hành chính thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Trà Vinh,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1685-QD-UBND-2017-cong-bo-moi-thu-tuc-thuoc-tham-quyen-So-Y-te-Tra-Vinh-362122.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Trà Vinh,2017-06-09,Nguyễn Trung Hoàng:5677
361606,2057/QĐ-UBND,"Quyết định 2057/QĐ-UBND năm 2017 phê duyệt Kế hoạch thu gom, vận chuyển và xử lý chất thải y tế nguy hại trên địa bàn tỉnh Thừa Thiên Huế",https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Quyet-dinh-2057-QD-UBND-2017-Ke-hoach-thu-gom-van-chuyen-xu-ly-chat-thai-y-te-nguy-hai-Hue-361606.aspx,Quyết định,"Tài nguyên - Môi trường, Thể thao - Y tế",Tỉnh Thừa Thiên Huế,2017-06-09,Nguyễn Dung:4934
365682,86/2017/QĐ-UBND,Quyết định 86/2017/QĐ-UBND bãi bỏ Quyết định 21/2013/QĐ-UBND Quy định giải quyết thủ tục hành chính theo cơ chế “một cửa” tại Sở Y tế tỉnh Ninh Thuận,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-86-2017-QD-UBND-giai-quyet-thu-tuc-hanh-chinh-theo-co-che-mot-cua-Ninh-Thuan-365682.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Ninh Thuận,2017-06-09,Lê Văn Bình:5112
366661,1347/QĐ-UBND,"Quyết định 1347/QĐ-UBND năm 2017 về Kế hoạch phòng, chống dịch bệnh sốt xuất huyết trên địa bàn tỉnh Bắc Kạn",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1347-QD-UBND-2017-Ke-hoach-phong-chong-dich-benh-sot-xuat-huyet-Bac-Kan-366661.aspx,Quyết định,Thể thao - Y tế,Tỉnh Bắc Kạn,2017-06-09,Phạm Duy Hưng:5745
364252,1182/QĐ-UBND,Quyết định 1182/QĐ-UBND năm 2017 công bố thủ tục hành chính lĩnh vực Giám định y khoa thuộc phạm vi chức năng quản lý của Sở Y tế tỉnh Cà Mau,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1182-QD-UBND-2017-cong-bo-thu-tuc-linh-vuc-Giam-dinh-y-khoa-So-Y-te-Ca-Mau-364252.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Cà Mau,2017-06-07,Trần Hồng Quân:680
364326,1181/QĐ-UBND,"Quyết định 1181/QĐ-UBND năm 2017 công bố thủ tục hành chính được chuẩn hóa lĩnh vực Thể dục, thể thao cấp tỉnh thuộc phạm vi, chức năng quản lý của Sở Văn hóa, Thể thao và Du lịch tỉnh Cà Mau",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1181-QD-UBND-2017-cong-bo-thu-tuc-duoc-chuan-hoa-linh-vuc-The-duc-the-thao-Ca-Mau-364326.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Cà Mau,2017-06-07,Trần Hồng Quân:680
362043,1888/QĐ-UBND,Quyết định 1888/QĐ-UBND năm 2017 phê duyệt Kế hoạch hành động thực hiện Chiến lược quốc gia An toàn thực phẩm tỉnh Bà Rịa-Vũng Tàu giai đoạn 2017-2020 và tầm nhìn 2030,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1888-QD-UBND-2017-thuc-hien-Chien-luoc-quoc-gia-An-toan-thuc-pham-Vung-Tau-362043.aspx,Quyết định,Thể thao - Y tế,Tỉnh Bà Rịa - Vũng Tàu,2017-06-07,Đặng Minh Thông:5881
358179,1906/QĐ-UBND,"Quyết định 1906/QĐ-UBND năm 2017 về công bố thủ tục hành chính thuộc thẩm quyền giải quyết của Sở Văn hóa, Thể thao và Du lịch tỉnh Hà Tĩnh",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1906-QD-UBND-2017-thu-tuc-hanh-chinh-tham-quyen-So-Van-hoa-The-thao-Du-lich-Ha-Tinh-358179.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Tỉnh Hà Tĩnh,2017-06-07,Đặng Quốc Vinh:5687
357863,1904/QĐ-UBND,"Quyết định 1904/QĐ-UBND năm 2017 công bố thủ tục hành chính được sửa đổi, bổ sung thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Hà Tĩnh",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1904-QD-UBND-2017-cong-bo-thu-tuc-hanh-chinh-duoc-sua-doi-So-Y-te-tinh-Ha-Tinh-357863.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Hà Tĩnh,2017-06-07,Đặng Quốc Vinh:5687
351745,1209/QĐ-UBND,Quyết định 1209/QĐ-UBND năm 2017 công bố thủ tục hành chính được chuẩn hóa trong lĩnh vực Dân số và kế hoạch hóa gia đình thuộc phạm vi quản lý của Sở Y tế tỉnh Thừa Thiên Huế,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1209-QD-UBND-2017-thu-tuc-hanh-chinh-chuan-hoa-Dan-so-va-ke-hoach-hoa-gia-dinh-Hue-351745.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Thừa Thiên Huế,2017-06-06,Nguyễn Dung:4934
357631,1918/QĐ-UBND,"Quyết định 1918/QĐ-UBND năm 2017 Kế hoạch giảm quá tải tại bệnh viện công lập của tỉnh Thanh Hóa, giai đoạn 2017-2020",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1918-QD-UBND-2017-Ke-hoach-giam-qua-tai-tai-benh-vien-cong-lap-cua-tinh-Thanh-Hoa-357631.aspx,Quyết định,Thể thao - Y tế,Tỉnh Thanh Hóa,2017-06-06,Phạm Đăng Quyền:3807
351907,1208/QĐ-UBND,Quyết định 1208/QĐ-UBND năm 2017 công bố thủ tục hành chính được chuẩn hóa trong lĩnh vực Giám định y khoa thuộc phạm vi quản lý của Sở Y tế tỉnh Thừa Thiên Huế,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1208-QD-UBND-2017-cong-bo-thu-tuc-hanh-chinh-Giam-dinh-y-khoa-Thua-Thien-Hue-351907.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Thừa Thiên Huế,2017-06-06,Nguyễn Dung:4934
433997,1334/QĐ-UBND,Quyết định 1334/QĐ-UBND năm 2017 công bố thủ tục hành chính thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Đắk Lắk,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1334-QD-UBND-2017-cong-bo-thu-tuc-hanh-chinh-thuoc-tham-quyen-So-Y-te-Dak-Lak-433997.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Đắk Lắk,2017-06-06,Võ Văn Cảnh:5877
351329,12/2017/QĐ-UBND,"Quyết định 12/2017/QĐ-UBND sửa đổi, bổ sung một số Điều tại Quy định ban hành kèm theo Quyết định số 04/2013/QĐ-UBND quy định hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Sơn La và Quyết định số 18/2016/QĐ-UBND về việc sửa đổi, bổ sung, bãi bỏ một số nội dung tại quy định ban hành kèm theo quyết định số 04/2013/QĐ-UBND do tỉnh Sơn La ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Quyet-dinh-12-2017-QD-UBND-sua-doi-04-2013-QD-UBND-18-2016-QD-UBND-chua-benh-Son-La-351329.aspx,Quyết định,"Tài chính nhà nước, Thể thao - Y tế",Tỉnh Sơn La,2017-06-04,Cầm Ngọc Minh:3664
345765,507/QĐ-UBND,Quyết định 507/QĐ-UBND năm 2017 phê duyệt Kế hoạch tiếp tục thực hiện Đề án Kiểm soát mất cân bằng giới tính khi sinh tỉnh Bình Dương giai đoạn 2017-2020,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-507-QD-UBND-Kiem-soat-mat-can-bang-gioi-tinh-khi-sinh-Binh-Duong-2017-2020-345765.aspx,Quyết định,"Thể thao - Y tế, Văn hóa - Xã hội",Tỉnh Bình Dương,2017-06-03,Đặng Minh Hưng:5641
347831,649/QĐ-UBND,Quyết định 649/QĐ-UBND năm 2017 công bố thủ tục hành chính mới trong lĩnh vực Dược - Mỹ phẩm thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Quảng Bình,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-649-QD-UBND-thu-tuc-hanh-chinh-Duoc-My-pham-So-Y-te-Quang-Binh-2017-347831.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Quảng Bình,2017-06-03,Nguyễn Tiến Hoàng:4905
344202,45/QĐ-QLD,"Quyết định 45/QĐ-QLD năm 2017 về danh mục 04 thuốc trong nước sản xuất gia công để xuất khẩu, không lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-45-QD-QLD-04-thuoc-san-xuat-gia-cong-de-xuat-khau-khong-luu-hanh-tai-Viet-Nam-Dot-157-2017-344202.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
340542,41/QĐ-QLD,Quyết định 41/QĐ-QLD năm 2017 về danh mục 598 thuốc sản xuất trong nước được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-41-QD-QLD-danh-muc-598-thuoc-san-xuat-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-2017-340542.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344204,47/QĐ-QLD,"Quyết định 47/QĐ-QLD năm 2017 danh mục 03 thuốc sản xuất trong nước (thuốc có hoạt chất, phối hợp hoạt chất lần đầu đăng ký tại Việt Nam - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-47-QD-QLD-03-thuoc-san-xuat-trong-nuoc-lan-dau-dang-ky-luu-hanh-tai-Viet-Nam-dot-157-2017-344204.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344063,42/QĐ-QLD,Quyết định 42/QĐ-QLD năm 2017 danh mục 01 thuốc sản xuất trong nước được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-42-QD-QLD-danh-muc-01-thuoc-san-xuat-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-2017-344063.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344084,50/QĐ-QLD,Quyết định 50/QĐ-QLD năm 2017 danh mục 01 thuốc sản xuất trong nước (thuốc nghiên cứu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-50-QD-QLD-01-thuoc-nghien-cuu-an-xuat-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-2017-344084.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344064,43/QĐ-QLD,Quyết định 43/QĐ-QLD năm 2017 về danh mục 08 thuốc sản xuất gia công trong nước được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-43-QD-QLD-danh-muc-thuoc-san-xuat-gia-cong-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-2017-344064.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344203,46/QĐ-QLD,Quyết định 46/QĐ-QLD năm 2017 về danh mục 01 thuốc sản xuất trong nước (thuốc chứa hoạt chất kháng vi rút đăng ký lần đầu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-46-QD-QLD-01-thuoc-san-xuat-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-dot-157-2017-344203.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344082,44/QĐ-QLD,Quyết định 44/QĐ-QLD năm 2017 danh mục 20 thuốc từ dược liệu sản xuất trong nước được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-44-QD-QLD-20-thuoc-duoc-lieu-san-xuat-trong-nuoc-duoc-cap-so-dang-ky-luu-hanh-dot-157-2017-344082.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344083,49/QĐ-QLD,"Quyết định 49/QĐ-QLD năm 2017 danh mục 02 thuốc sản xuất trong nước (thuốc tránh thai đăng ký lần đầu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành, tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-49-QD-QLD-02-thuoc-thuoc-tranh-thai-san-xuat-trong-nuoc-duoc-cap-so-luu-hanh-2017-344083.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
344205,48/QĐ-QLD,Quyết định 48/QĐ-QLD năm 2017 về danh mục 05 thuốc sản xuất trong nước (thuốc điều trị ung thư đăng ký lần đầu - số đăng ký hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 157 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-48-QD-QLD-05-thuoc-thuoc-dieu-tri-ung-thu-san-xuat-va-luu-hanh-trong-nuoc-2017-344205.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,2017-06-02,Nguyễn Tất Đạt:4793
346990,26/QĐ-UBND,Quyết định 26/QĐ-UBND năm 2017 phê duyệt Kế hoạch phòng chống bệnh lở mồm long móng gia súc trên địa bàn tỉnh Quảng Ngãi giai đoạn 2017-2020,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-26-QD-UBND-2017-Ke-hoach-phong-chong-benh-lo-mom-long-mong-Quang-Ngai-346990.aspx,Quyết định,Thể thao - Y tế,Tỉnh Quảng Ngãi,2017-06-01,Trần Ngọc Căng:4918
338866,27/QĐ-BYT,"Quyết định 27/QĐ-BYT năm 2017 về thành lập Tổ Thư ký giúp việc Hội đồng cấp Nhà nước xét tặng danh hiệu “Thầy thuốc Nhân dân”, “Thầy thuốc Ưu tú” lần thứ 12 do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-27-QD-BYT-To-Thu-ky-giup-viec-Hoi-dong-xet-tang-danh-hieu-Thay-thuoc-Nhan-dan-2017-338866.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,2017-06-01,Nguyễn Thị Kim Tiến:1813
337461,156/QĐ-UBND,"Quyết định 156/QĐ-UBND năm 2017 về Kế hoạch đào tạo, bồi dưỡng nâng cao năng lực đội ngũ làm công tác giám sát, phòng chống dịch thành phố Hà Nội giai đoạn 2016-2020",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-156-QD-UBND-dao-tao-boi-duong-nang-cao-nang-luc-doi-ngu-phong-chong-dich-Ha-Noi-2017-337461.aspx,Quyết định,Thể thao - Y tế,Thành phố Hà Nội,2017-06-01,Ngô Văn Quý:5115
336800,08/QĐ-TTg,"Quyết định 08/QĐ-TTg năm 2017 thành lập Hội đồng cấp Nhà nước xét tặng danh hiệu “Thầy thuốc Nhân dân”, “Thầy thuốc Ưu tú"" lần thứ 12 do Thủ tướng Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-08-QD-TTg-thanh-lap-Hoi-dong-cap-Nha-nuoc-tang-danh-hieu-Thay-thuoc-Nhan-dan-Uu-tu-2017-336800.aspx,Quyết định,"Thể thao - Y tế, Văn hóa - Xã hội",Thủ tướng Chính phủ,2017-06-01,Vũ Đức Đam:1582
342483,01/2017/QĐ-UBND,"Quyết định 01/2017/QĐ-UBND về bảng giá dịch vụ khám, chữa bệnh không thuộc phạm vi thanh toán quỹ bảo hiểm y tế trong cơ sở khám, chữa bệnh của nhà nước trên địa bàn tỉnh Kiên Giang",https://thuvienphapluat.vn/van-ban/Bao-hiem/Quyet-dinh-01-2017-QD-UBND-bang-gia-dich-vu-kham-chua-benh-khong-thanh-toan-quy-bao-hiem-Kien-Giang-342483.aspx,Quyết định,"Bảo hiểm, Thể thao - Y tế",Tỉnh Kiên Giang,2017-06-01,Mai Văn Huỳnh:4659
347918,66/QĐ-UBND,Quyết định 66/QĐ-UBND năm 2017 Kế hoạch hành động khắc phục cơ bản hậu quả chất độc hóa học/Dioxin giai đoạn 2016-2020 trên địa bàn do Ủy ban nhân dân tỉnh Hà Tĩnh ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-66-QD-UBND-Ke-hoach-khac-phuc-hau-qua-chat-doc-hoa-hoc-Dioxin-Ha-Tinh-2016-2020-347918.aspx,Quyết định,"Thể thao - Y tế, Quyền dân sự",Tỉnh Hà Tĩnh,2017-06-01,Đặng Quốc Vinh:5687
479882,2566/QĐ-UBND,"Quyết định 2566/QĐ-UBND năm 2017 về Kế hoạch thực hiện chiến lược quốc gia phòng, chống lao đến năm 2020 và tầm nhìn 2030 tại tỉnh Vĩnh Long",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-2566-QD-UBND-2017-Ke-hoach-thuc-hien-chien-luoc-quoc-gia-phong-chong-lao-Vinh-Long-479882.aspx,Quyết định,Thể thao - Y tế,Tỉnh Vĩnh Long,2017-05-12,Lữ Quang Ngời:5722
566761,5468/QĐ-BYT,"Quyết định 5468/QĐ-BYT năm 2017 quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Vụ Hợp tác quốc tế thuộc Bộ Y tế",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-5468-QD-BYT-2017-chuc-nang-nhiem-vu-Vu-Hop-tac-quoc-te-566761.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,2017-05-12,Nguyễn Thị Kim Tiến:1813
361044,20/2017/QĐ-UBND,"Quyết định 20/2017/QĐ-UBND về giá dịch vụ khám bệnh, chữa bệnh áp dụng cho đối tượng không thuộc phạm vi chi trả của Quỹ Bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Quảng Trị",https://thuvienphapluat.vn/van-ban/Bao-hiem/Quyet-dinh-20-2017-QD-UBND-gia-dich-vu-kham-chua-benh-Quy-Bao-hiem-y-te-Quang-Tri-361044.aspx,Quyết định,"Bảo hiểm, Tài chính nhà nước, Thể thao - Y tế",Tỉnh Quảng Trị,2017-05-09,Nguyễn Đức Chính:1011
360964,2637/QĐ-UBND,"Quyết định 2637/QĐ-UBND năm 2017 phê duyệt Đề án tự chủ về thực hiện nhiệm vụ, tổ chức bộ máy và nhân sự của Bệnh viện Tim mạch An Giang giai đoạn 2016–2018",https://thuvienphapluat.vn/van-ban/Lao-dong-Tien-luong/Quyet-dinh-2637-QD-UBND-2017-De-an-tu-chu-thuc-Benh-vien-Tim-mach-An-Giang-360964.aspx,Quyết định,"Lao động - Tiền lương, Tài chính nhà nước, Thể thao - Y tế",Tỉnh An Giang,2017-05-09,Vương Bình Thạnh:1927
361854,1411/QĐ-UBND,"Quyết định 1411/QĐ-UBND năm 2017 công bố thủ tục hành chính được sửa đổi, bổ sung và bãi bỏ thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Hà Nam",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1411-QD-UBND-2017-cong-bo-thu-tuc-hanh-chinh-sua-doi-bo-sung-bai-bo-Ha-Nam-361854.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Hà Nam,2017-05-09,Bùi Quang Cẩm:4442
362775,2377/QĐ-UBND,"Quyết định 2377/QĐ-UBND năm 2017 phê duyệt Đề án xã hội hóa hoạt động y tế tại Bệnh viện Đa khoa tỉnh Sơn La, giai đoạn 2017-2021",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-2377-QD-UBND-2017-De-an-xa-hoi-hoa-hoat-dong-y-te-tai-Benh-vien-Da-khoa-Son-La-362775.aspx,Quyết định,Thể thao - Y tế,Tỉnh Sơn La,2017-05-09,Phạm Văn Thủy:4854
361651,49/2017/QĐ-UBND,"Quyết định 49/2017/QĐ-UBND Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Y tế tỉnh Bình Định",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-49-2017-QD-UBND-Quy-dinh-chuc-nang-nhiem-vu-quyen-han-So-Y-te-Binh-Dinh-361651.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Bình Định,2017-05-09,Phan Cao Thắng:5069
354413,1061/QĐ-LĐTBXH,"Quyết định 1061/QĐ-LĐTBXH năm 2017 Kế hoạch thực hiện Quyết định 1076/QĐ-TTg phê duyệt Đề án tổng thể phát triển giáo dục thể chất và thể thao trường học giai đoạn 2016-2020, định hướng đến năm 2025 do Bộ trưởng Bộ Lao động - Thương bình và Xã hội ban hành",https://thuvienphapluat.vn/van-ban/Giao-duc/Quyet-dinh-1061-QD-LDTBXH-2017-thuc-hien-1076-QD-TTg-giao-duc-the-chat-2016-2020-2025-354413.aspx,Quyết định,"Giáo dục, Thể thao - Y tế",Bộ Lao động - Thương binh và Xã hội,2017-05-07,Nguyễn Trọng Đàm:1091
